Date,Open,High,Low,Close,Volume
2019-05-20,1925.6,1960,1868,1903.2,20823.4
2019-05-21,1844,1844.8,1802.4,1808.8,16223.55
2019-05-22,1816.8,1820.8,1772,1788.8,18014.55
2019-05-23,1859.2,1940.8,1857.6,1907.2,37104.6
2019-05-24,1854.4,1893.6,1835.2,1868.8,22110.45
2019-05-28,1856.8,1924.36,1828,1924,19558.2
2019-05-29,1964,1998.4,1930.52,1962.4,38636.95
2019-05-30,1920,1964.8,1898.4,1921.6,23271.2
2019-05-31,2022.4,2032,1967.2,2005.6,29139.35
2019-06-03,1999.2,2065.6,1961.34,2018.4,30990.65
2019-06-04,1959.2,1988,1907.2,1909.6,24166.25
2019-06-05,1890.4,1928.3,1862.4,1868.8,21023.6
2019-06-06,1857.6,1876.8,1826.8,1832,11606.1
2019-06-07,1826.4,1850.4,1815.2,1847.2,14534.65
2019-06-10,1820.8,1856,1815.6,1828.8,10094.05
2019-06-11,1797.6,1861.6,1796,1835.2,13091.65
2019-06-12,1850.4,1861.6,1819.56,1824,15227.8
2019-06-13,1808,1835.2,1797.6,1816,10448.85
2019-06-14,1828.8,1844.8,1794.4,1798.4,12947.55
2019-06-17,1795.2,1800,1769.6,1777.6,13703.9
2019-06-18,1755.2,1773.6,1733.6,1764,25336.65
2019-06-19,1750.4,1770.18,1701.6,1703.2,29157.4
2019-06-20,1675.2,1762.4,1661.6,1711.2,25588.95
2019-06-21,1724.8,1758.48,1703.2,1752,19218.7
2019-06-24,1737.6,1743.2,1720.8,1734.4,12096.2
2019-06-25,1736.8,1787.2,1736,1781.6,23910.1
2019-06-26,1748,1779.2,1736,1764.8,14270.65
2019-06-27,1752.8,1761.6,1723.2,1735.2,14625.95
2019-06-28,1724,1729.6,1700.8,1712,17246.4
2019-07-01,1620.8,1648.8,1608,1613.6,27531.75
2019-07-02,1616.8,1621.6,1552.8,1553.6,31208.25
2019-07-03,1557.6,1570.4,1541.46,1545.6,10195.05
2019-07-05,1581.6,1624,1546.4,1551.2,21683.45
2019-07-08,1589.6,1608.8,1572.8,1592.8,21831.1
2019-07-09,1636.8,1639.2,1593.6,1599.2,15097
2019-07-10,1574.4,1577.2,1545.6,1549.6,20338.25
2019-07-11,1534.4,1551.46,1515.2,1523.2,21303.85
2019-07-12,1512.8,1524.8,1496,1496,19812.25
2019-07-15,1494.4,1507.2,1486.4,1495.2,15019.6
2019-07-16,1489.6,1506.4,1466.4,1500,22879.95
2019-07-17,1487.2,1534.4,1476.8,1534.4,30641.45
2019-07-18,1535.2,1559.2,1495.2,1520.8,27559
2019-07-19,1492.8,1540.8,1486.4,1537.6,22659.3
2019-07-22,1535.2,1544,1496,1505.6,21702.85
2019-07-23,1482.4,1504.4,1452,1454.4,19374.85
2019-07-24,1469.6,1471.2,1408,1416,28926.7
2019-07-25,1427.2,1485.6,1425.6,1460.8,26766.65
2019-07-26,1432,1435.2,1411.44,1424,17328.55
2019-07-29,1424.8,1447.2,1420.28,1433.6,22667.95
2019-07-30,1462.4,1476.8,1443.2,1469.6,20070.3
2019-07-31,1464.8,1600.8,1443.2,1552,52784.25
2019-08-01,1551.2,1718.4,1483.2,1672,98064.9
2019-08-02,1675.2,1755.2,1662.4,1684,73292.65
2019-08-05,1808.8,1947.2,1796,1932,96453.75
2019-08-06,1856,1951.2,1808,1809.6,66878.55
2019-08-07,1937.6,1979.2,1808.8,1817.6,73194
2019-08-08,1779.2,1803.2,1702.4,1708,47772.1
2019-08-09,1740,1807.2,1722.4,1772,48941.6
2019-08-12,1804,1907.2,1793.6,1900.8,35749.35
2019-08-13,1928.8,1933.6,1758.4,1758.4,62058.6
2019-08-14,1882.4,2008.8,1846.4,2004.8,86095.75
2019-08-15,1952,2040,1934.4,1955.2,55336.25
2019-08-16,1920,1920,1840,1846.4,38493.95
2019-08-19,1764,1776,1704,1708,32884.15
2019-08-20,1720.8,1763.2,1711.2,1748.8,30714.2
2019-08-21,1678.4,1692.8,1660.8,1665.6,33890.1
2019-08-22,1655.2,1739.2,1648.8,1692,40444.6
2019-08-23,1746.4,1938.4,1675.2,1902.4,109998
2019-08-26,1809.6,1904.8,1809.6,1852,41710.45
2019-08-27,1817.6,1932.96,1812,1885.6,40399.9
2019-08-28,1928.8,1957.6,1841.6,1842.4,42683.9
2019-08-29,1788.8,1804.8,1748,1768,42244.8
2019-08-30,1735.2,1817.6,1732,1769.6,44346.3
2019-09-03,1839.2,1872,1811.2,1858.4,44948.3
2019-09-04,1781.6,1813.6,1738.4,1740.8,33213.7
2019-09-05,1696,1700.26,1654.4,1672.8,40242.5
2019-09-06,1652,1664.8,1618.96,1627.2,35779.6
2019-09-09,1596,1653.6,1593.6,1609.6,34414.25
2019-09-10,1634.4,1656.8,1601.6,1608,47424.55
2019-09-11,1606.4,1609.6,1569.6,1576.8,33839.9
2019-09-12,1550.4,1572,1524.8,1539.2,38724
2019-09-13,1524,1534.38,1502.4,1516,40011.15
2019-09-16,1547.2,1556.8,1514.4,1540,49058.05
2019-09-17,1549.6,1560.8,1532,1533.6,31532.6
2019-09-18,1521.6,1558.4,1480.8,1482.4,61309.1
2019-09-19,1468,1468,1434.4,1456.8,49174.85
2019-09-20,1442.4,1544,1436.54,1527.2,67465.65
2019-09-23,1533.6,1540,1493.68,1517.6,26729.75
2019-09-24,1479.2,1600,1476,1588,90589.95
2019-09-25,1591.2,1643.2,1539.2,1553.6,47337.75
2019-09-26,1551.2,1596,1548.8,1564,40965.25
2019-09-27,1546.4,1651.2,1538.4,1607.2,64393.45
2019-09-30,1592,1593.6,1544.4,1561.6,26640.15
2019-10-01,1527.2,1632,1516.8,1629.6,65536.95
2019-10-02,1679.2,1760.12,1676,1740,69043.5
2019-10-03,1734.4,1784,1674.4,1675.2,62188.5
2019-10-04,1661.6,1661.6,1580.8,1583.2,31372.25
2019-10-07,1612,1623.2,1563.6,1600,25831.45
2019-10-08,1657.6,1728,1640.26,1727.2,61805.55
2019-10-09,1673.6,1698.4,1630.4,1663.2,33371.85
2019-10-10,1663.2,1670.4,1602,1609.6,35672
2019-10-11,1557.6,1566.4,1489.28,1517.6,72453.05
2019-10-14,1521.6,1521.6,1462.4,1465.6,36566.3
2019-10-15,1440,1440,1404.8,1424.8,55112.35
2019-10-16,1422.4,1438.4,1406.16,1406.4,33792.4
2019-10-17,1390.4,1408.8,1379.2,1400,33559.95
2019-10-18,1407.2,1431.2,1384.8,1397.6,37280.25
2019-10-21,1381.6,1386.4,1360,1360,25287.4
2019-10-22,1352.8,1383.2,1343.84,1380.8,24430.55
2019-10-23,1393.6,1393.6,1364,1364,17325.7
2019-10-24,1352.8,1377.6,1344,1345.6,27363.25
2019-10-25,1354.4,1354.4,1300,1300,34515.3
2019-10-28,1296,1318.4,1292.8,1314.4,25454.1
2019-10-29,1328,1333.6,1304.8,1313.6,22508
2019-10-30,1312.8,1344.8,1279.2,1280,40816.55
2019-10-31,1294.4,1328,1286.4,1300.8,32365.65
2019-11-01,1260,1267.2,1239.2,1241.6,46450.2
2019-11-04,1223.2,1253.56,1220,1244.8,24908.75
2019-11-05,1250.4,1271.2,1247.2,1269.6,25083.4
2019-11-06,1267.2,1289.6,1260.8,1264,25128.4
2019-11-07,1240,1262,1237.6,1252,27584.5
2019-11-08,1256.8,1267.2,1224.8,1225.6,23598.1
2019-11-11,1252,1254.4,1209.6,1222.4,16611.85
2019-11-12,1210.4,1218.04,1197.6,1208,25409.9
2019-11-13,1220,1225.24,1202.92,1216,24594.35
2019-11-14,1218.4,1229.6,1196,1197.6,21745.2
2019-11-15,1179.2,1182.4,1144.8,1145.6,33885.35
2019-11-18,1147.2,1156.8,1136,1144,22821.4
2019-11-19,1137.6,1161.6,1133.2,1156,29296.95
2019-11-20,1156.8,1209.6,1144,1167.2,50980.5
2019-11-21,1158.4,1192,1156.8,1169.6,29613.25
2019-11-22,1155.2,1164,1134.4,1136,21466.75
2019-11-25,1110.4,1111.2,1082,1085.6,28093.2
2019-11-26,1079.2,1084.8,1064,1071.2,22523.7
2019-11-27,1063.2,1068,1059.6,1066.4,19030.15
2019-11-29,1075.2,1088,1070.4,1084,15027.4
2019-12-02,1084,1158.4,1082.4,1144.8,52690.1
2019-12-03,1229.6,1252,1205.6,1210.4,74952.05
2019-12-04,1173.6,1181.6,1140.8,1154.4,32590.8
2019-12-05,1136.8,1176,1136.18,1140,26511.1
2019-12-06,1095.2,1116.8,1092,1101.6,30709.35
2019-12-09,1105.6,1158.4,1100,1157.6,26200.75
2019-12-10,1153.6,1181.6,1136,1158.4,25348
2019-12-11,1148,1155.2,1126.4,1135.2,19193.35
2019-12-12,1131.2,1137.6,1065.6,1070.4,41902.45
2019-12-13,1072.8,1088,1020.8,1022.4,60464.9
2019-12-16,988.8,1000.8,979.7,999.2,38256.45
2019-12-17,988.8,1004.8,984.8,991.2,43646
2019-12-18,980,1003.2,977.6,1002.4,24179.3
2019-12-19,997.6,1002.4,976.8,977.6,26982.45
2019-12-20,975.2,989.6,971.2,988,25330.25
2019-12-23,988,995.2,984.8,992.8,12643.9
2019-12-24,988,993.6,980.4,982.4,13133.7
2019-12-26,975.2,983.1,973.6,980,16564.85
2019-12-27,976.8,1011.2,976,1001.6,27755.55
2019-12-30,1011.2,1049.6,1008.8,1037.6,42963.6
2019-12-31,1049.6,1056,991.2,994.4,34433.1
2020-01-02,968,988.8,953.6,956,38463.15
2020-01-03,1032,1034.4,983.2,1004,51373.55
2020-01-06,1035.2,1037.6,992,992,39276.05
2020-01-07,996.8,1009.6,977.6,988,28455.75
2020-01-08,980,986,942.4,968.8,61210.95
2020-01-09,942.4,953.6,932.8,934.08,31874.4
2020-01-10,930.4,939.12,918.4,928.8,36230.7
2020-01-13,917.6,926.4,903.2,904,23632.25
2020-01-14,904,913.52,889.6,899.2,31552.35
2020-01-15,897.6,900.8,887.4,895.2,23987.9
2020-01-16,882.4,884,872,874.4,24549.75
2020-01-17,873.6,891.2,872,876.8,23424.75
2020-01-21,886.4,888.8,864,882.4,37004.75
2020-01-22,867.2,889.6,866.4,888,24712.1
2020-01-23,904.8,918.4,883.2,885.6,40875.25
2020-01-24,872,955.2,869.6,936.8,81884.6
2020-01-27,1016.8,1033.6,992.8,1033.6,139989.8
2020-01-28,1007.2,1015.2,969.2,975.2,54572
2020-01-29,957.6,990.4,948,976,30869.75
2020-01-30,1013.6,1034.4,959.2,960.8,73197.45
2020-01-31,984,1098.4,980,1069.6,136114.8
2020-02-03,1037.6,1052.8,1002.4,1029.6,53976.15
2020-02-04,980,986.4,960,973.6,40053
2020-02-05,940.8,968,934.4,935.2,50246.35
2020-02-06,925.6,945.44,920.8,926.4,30141.75
2020-02-07,949.6,963.38,930.4,938.4,49008.85
2020-02-10,953.6,953.6,923.2,928,28481.5
2020-02-11,913.6,931.2,907.2,929.6,29530.55
2020-02-12,908.8,916,880.8,884.8,53571.45
2020-02-13,915.2,917.6,890.4,900,36915.3
2020-02-14,892.8,908,885.6,888,35892.9
2020-02-18,903.2,922.4,892.8,903.2,44716.7
2020-02-19,888,897.6,882.4,892,28865.35
2020-02-20,896.8,952.4,888,920.8,83567.2
2020-02-21,951.2,1005.6,942.4,980.8,93816.4
2020-02-24,1128,1165.6,1075.2,1160.8,161819.9
2020-02-25,1120.8,1305.6,1113.6,1272.8,191592.45
2020-02-26,1231.2,1290.4,1187.22,1243.2,155443.75
2020-02-27,1355.2,1445.6,1321.6,1444.8,275769.35
2020-02-28,1608,1644,1492,1507.2,273016.75
2020-03-02,1468.8,1551.2,1441.12,1444.8,136245.9
2020-03-03,1447.2,1648,1386.4,1608.8,203108.45
2020-03-04,1538.4,1596.36,1496,1521.6,111308.45
2020-03-05,1654.4,1819.2,1620,1763.2,172296.7
2020-03-06,2080,2147.2,1920.8,1946.4,189290.5
2020-03-09,2680,2703.2,2313.6,2480,95310.5
2020-03-10,2164.8,2441.6,2152.8,2237.6,104874.55
2020-03-11,2421.6,2590.4,2390.4,2513.6,79321
2020-03-12,2961.6,3188,2732,3116.8,114263.05
2020-03-13,2766.4,3247.2,2760,2840,115053.4
2020-03-16,3600,4072,3382.4,3950.4,67543.85
2020-03-17,3784,4110.4,3560,3854.4,114949.2
2020-03-18,4320.8,5164.8,4070.8,4504,95218.7
2020-03-19,4796,5040,3680,4080,113190.55
2020-03-20,3889.6,4142.4,3453.6,4001.6,147638.75
2020-03-23,3734.4,3898.4,3236,3374.4,76482.45
2020-03-24,2727.2,3132,2593.6,3078.4,123697.2
2020-03-25,3160,3456.8,3131.2,3328,116384.2
2020-03-26,3222.4,3263.2,2993.6,3036,106139.4
2020-03-27,3301.6,3335.2,3180,3304.8,79035.45
2020-03-30,3312.8,3408,3192,3199.2,106604.25
2020-03-31,3211.2,3232.8,2984.8,3034.4,82566.4
2020-04-01,3246.4,3343.2,3092,3295.2,74469.95
2020-04-02,3249.6,3308,3100,3116,84708.6
2020-04-03,3083.2,3140.8,2954.4,2980,67579.5
2020-04-06,2771.2,2828,2725.6,2768,58673.4
2020-04-07,2686.4,2865.6,2677.6,2848.8,67490.4
2020-04-08,2820,2871.2,2753.6,2789.6,56667.65
2020-04-09,2768.8,2815.2,2716,2729.6,65413.35
2020-04-13,2720,2784,2668.8,2672,38262.05
2020-04-14,2520.8,2536,2430.4,2457.6,50207.2
2020-04-15,2624.8,2721.6,2582.4,2661.6,44346.05
2020-04-16,2679.2,2756,2652.6,2676.8,53520.55
2020-04-17,2564,2655.2,2550.4,2566.4,30309.45
2020-04-20,2703.2,2824,2636,2819.2,34925.1
2020-04-21,3028,3163.2,3004.8,3048,44321.85
2020-04-22,2935.2,2992.8,2873.6,2900.8,34474.7
2020-04-23,2866.4,2948.8,2807.2,2899.2,29643.9
2020-04-24,2844.8,2877.6,2724.8,2740,18979.2
2020-04-27,2658.4,2658.4,2492,2524,28423.65
2020-04-28,2440,2598,2427.2,2567.2,24731.45
2020-04-29,2424,2429.6,2354.4,2406.4,27968.85
2020-04-30,2460.8,2575.2,2460,2485.6,31135.8
2020-05-01,2696.8,2762.4,2648,2701.6,33989.85
2020-05-04,2796,2824,2640.8,2646.4,26633.05
2020-05-05,2548.8,2556,2466.4,2544.8,26914.55
2020-05-06,2496.8,2577.6,2476.8,2573.6,22376.4
2020-05-07,2483.2,2500.8,2441.6,2469.6,31184.55
2020-05-08,2393.6,2412,2295.2,2299.2,29578.65
2020-05-11,2357.6,2362.4,2133.6,2141.6,29654.1
2020-05-12,2080.8,2360,2062.4,2357.6,38064.65
2020-05-13,2389.6,2703.2,2338.4,2599.2,80521.1
2020-05-14,2731.2,2815.2,2468.8,2472,69333.3
2020-05-15,2581.6,2622.4,2403.6,2404.8,49089.05
2020-05-18,2242.4,2291.2,2218.4,2251.2,37034.5
2020-05-19,2259.2,2366.4,2210.4,2364.8,40531.05
2020-05-20,2255.2,2301.6,2212,2221.6,47477.2
2020-05-21,2219.2,2320.8,2188.8,2270.4,43780.8
2020-05-22,2288,2325.6,2245.6,2252.8,29533.3
2020-05-26,2147.2,2238.4,2143.2,2224,24607.4
2020-05-27,2163.2,2319.2,2158.4,2172.8,49451.6
2020-05-28,2197.6,2282.4,2174.4,2256.8,34727.1
2020-05-29,2274.4,2314.4,2180,2184,47373.9
2020-06-01,2232.8,2243.2,2179.2,2194.4,23750.4
2020-06-02,2180.8,2208,2130.6,2135.2,30014.95
2020-06-03,2088.8,2100.8,2031.2,2041.6,33469.7
2020-06-04,2052,2072,1964.8,2022.4,33840.85
2020-06-05,1900.8,1940.8,1891.2,1913.6,40653.7
2020-06-08,1909.6,1975.2,1900,1956,27911.35
2020-06-09,2016,2068,1999.2,2054.4,39505.6
2020-06-10,2068,2106.4,1962.4,2041.6,47715.55
2020-06-11,2267.2,2776,2175.2,2727.2,146357.25
2020-06-12,2520,2954.4,2457.4,2538.4,178668.5
2020-06-15,2769.6,2861.6,2452.8,2476.8,126875.95
2020-06-16,2313.6,2559.2,2296,2426.4,79400.4
2020-06-17,2400,2495.2,2389.6,2421.6,47391.9
2020-06-18,2460,2488,2380.8,2380.8,45349.75
2020-06-19,2324,2500.8,2306.4,2419.2,70798.4
2020-06-22,2438.4,2468.8,2293.6,2300,49184.7
2020-06-23,2199.2,2274.8,2193.6,2255.2,33672.15
2020-06-24,2342.4,2516.8,2277.6,2411.2,103122.7
2020-06-25,2456,2501.6,2314.4,2316.8,57193
2020-06-26,2324,2488.8,2318.4,2461.6,66787.25
2020-06-29,2420,2499.2,2339.2,2342.4,46394.15
2020-06-30,2363.2,2367.2,2204,2220.8,46972.7
2020-07-01,2188.8,2224,2143.2,2158.4,38596.25
2020-07-02,2069.6,2136.8,2036,2121.6,41543.9
2020-07-06,2052.8,2142.4,2047.2,2120,29315.15
2020-07-07,2136.8,2198.4,2078.4,2182.4,36032.55
2020-07-08,2156,2228,2130.4,2132.8,48485.4
2020-07-09,2139.2,2264,2120.8,2168,76314.65
2020-07-10,2184,2228.8,2108.8,2112.8,53388
2020-07-13,2086.4,2321.6,2082.4,2314.4,73038.55
2020-07-14,2314.4,2361.6,2173.6,2176.8,104332.9
2020-07-15,2112.8,2209.6,2108.8,2119.2,69955.3
2020-07-16,2163.2,2168.8,2074.4,2080.8,53243.5
2020-07-17,2063.2,2082.4,2006.4,2006.4,40642.9
2020-07-20,1983.2,1993.6,1885.6,1913.6,63006.5
2020-07-21,1868,1957.6,1847.2,1930.4,52979.25
2020-07-22,1944.8,1973.58,1909.6,1909.6,43078.1
2020-07-23,1896,2012,1881.64,1968,64655.25
2020-07-24,2034.4,2064,1976,1976,59559.35
2020-07-27,1955.2,1980.64,1920,1920.8,29501.7
2020-07-28,1924,1940,1853.6,1909.6,36599.6
2020-07-29,1885.6,1908.8,1864.84,1870.4,29559.1
2020-07-30,1960.8,2049.6,1903.2,1914.4,54313.8
2020-07-31,1866.4,1963.2,1862.4,1875.2,52283.35
2020-08-03,1856.8,1886,1844,1864,33924.4
2020-08-04,1860,1860,1806.4,1808,30014.25
2020-08-05,1784,1805.6,1768,1772,36012.65
2020-08-06,1779.2,1792,1747.2,1752,27547.6
2020-08-07,1776.8,1780,1724,1740,40644.8
2020-08-10,1716.8,1740.8,1682.4,1688,30792.7
2020-08-11,1649.6,1780,1641.6,1767.2,51590.25
2020-08-12,1700,1707.2,1659.2,1671.2,41040.2
2020-08-13,1684.8,1694.4,1633.2,1671.2,38315.5
2020-08-14,1684.8,1701.6,1660,1672.8,32905.4
2020-08-17,1633.6,1645.6,1601.6,1608.8,25963.8
2020-08-18,1599.2,1634.8,1581.6,1593.6,38654.95
2020-08-19,1582.4,1635.2,1571.2,1624.8,43404.4
2020-08-20,1688.8,1693.6,1600.8,1607.2,40558.65
2020-08-21,1635.2,1641.6,1606.8,1614.4,31112.7
2020-08-24,1570.4,1624.8,1566.4,1608.8,37062.65
2020-08-25,1616,1660,1589.6,1597.6,37593.35
2020-08-26,1588,1644.8,1550.4,1634.4,36941.45
2020-08-27,1617.6,1816.8,1602.8,1686.4,85702.9
2020-08-28,1706.26,1777.6,1650.4,1677.6,64295.95
2020-08-31,1721.6,1775.2,1684.8,1757.6,50965.1
2020-09-01,1760.8,1800.8,1747.6,1789.6,43296.65
2020-09-02,1784,1849.6,1779.2,1837.6,72978.3
2020-09-03,1855.2,2146.4,1790.8,2080.8,251237.95
2020-09-04,2029.6,2233.6,1871.2,1907.2,223983.4
2020-09-08,2051.2,2064,1848.8,1852.8,95816.35
2020-09-09,1806.4,1825.6,1728,1759.2,76540.9
2020-09-10,1742.4,1821.44,1728.8,1779.2,114091.45
2020-09-11,1732,1781.86,1670.4,1670.4,82823.25
2020-09-14,1652.8,1668.8,1621.6,1644,53043.85
2020-09-15,1628,1670.8,1620,1643.2,50125.35
2020-09-16,1630.4,1638.4,1592,1633.6,65135.05
2020-09-17,1687.2,1692.8,1592.4,1597.6,75352.95
2020-09-18,1587.2,1636.84,1552.8,1598.4,70879.35
2020-09-21,1666.4,1747.2,1642.4,1651.2,83061.85
2020-09-22,1649.6,1706.4,1646.4,1662.4,40236.4
2020-09-23,1654.4,1752.8,1649.6,1751.2,67133.4
2020-09-24,1752.8,1771.2,1688,1720,55883.35
2020-09-25,1720,1732,1664.8,1673.6,33840.95
2020-09-28,1658.4,1681.2,1656.58,1668,27486.1
2020-09-29,1672.8,1672.8,1610.4,1635.2,34738.9
2020-09-30,1613.6,1649.6,1592.8,1632.8,48333.75
2020-10-01,1615.2,1664.8,1613.6,1640.8,38830.05
2020-10-02,1722.4,1729.6,1659.2,1687.2,62168.2
2020-10-05,1673.6,1691.2,1625.2,1637.6,32177.55
2020-10-06,1623.2,1674.4,1593.2,1658.4,68499.35
2020-10-07,1626.4,1635.2,1595.2,1606.4,30735.9
2020-10-08,1585.6,1596.8,1538.8,1543.2,41409.45
2020-10-09,1494.4,1496,1460.8,1461.6,48489.3
2020-10-12,1436,1460.8,1428.8,1434.4,34194.45
2020-10-13,1450.4,1480.8,1440.76,1449.6,46876.5
2020-10-14,1439.2,1459.88,1414.68,1437.6,60033.1
2020-10-15,1499.2,1514.4,1445.52,1448.8,44521
2020-10-16,1447.2,1460,1426.16,1458.4,30091.85
2020-10-19,1452,1532.8,1450,1523.2,46893.45
2020-10-20,1512.8,1529.6,1500,1522.4,50585.1
2020-10-21,1514.4,1533.6,1477.6,1485.6,48497.5
2020-10-22,1484,1497.6,1438.4,1452,44395.6
2020-10-23,1449.6,1485.6,1444,1453.6,34162
2020-10-26,1489.6,1609.48,1473.6,1580.8,109892.85
2020-10-27,1584,1617.6,1556,1588,68882.55
2020-10-28,1711.2,1819.2,1690.4,1816.8,155496.5
2020-10-29,1781.6,1816,1634.8,1664,91193.65
2020-10-30,1714.4,1771.2,1690.4,1738.4,97900
2020-11-02,1659.2,1724,1655.2,1700.8,73919.6
2020-11-03,1648.8,1659.2,1586.4,1611.2,66428.6
2020-11-04,1540,1544,1455.2,1469.6,107369.25
2020-11-05,1420.8,1458.4,1406.4,1441.6,74620.35
2020-11-06,1428.8,1430.8,1345.2,1348,75240.05
2020-11-09,1254.4,1318.4,1195.2,1317.6,110408.1
2020-11-10,1284.8,1331.2,1273.58,1275.2,40705.6
2020-11-11,1256,1272,1222.4,1249.6,41640.45
2020-11-12,1266.4,1361.6,1251.2,1333.6,115526.95
2020-11-13,1289.6,1289.6,1230.4,1251.2,49483.75
2020-11-16,1220,1264.8,1217.6,1219.2,54571.25
2020-11-17,1246.4,1252.8,1198.4,1200,46438.15
2020-11-18,1187.2,1245.6,1176,1244.8,58314.95
2020-11-19,1232,1250.9,1202,1221.6,45735.95
2020-11-20,1220.8,1224.8,1196,1217.6,46001.35
2020-11-23,1204,1227.2,1184,1202.4,45032.4
2020-11-24,1179.2,1203.2,1176.8,1184,42843.45
2020-11-25,1186.4,1200,1138.4,1140.8,50800.4
2020-11-27,1129.6,1156,1120.8,1148,25049.8
2020-11-30,1154.4,1191.2,1124,1125.6,48452.45
2020-12-01,1116,1141.6,1108,1134.4,50994.6
2020-12-02,1138.4,1139.2,1107.2,1129.6,37015
2020-12-03,1118.4,1151.2,1114.4,1138.4,35968.25
2020-12-04,1126.4,1128,1111.08,1121.6,38167.2
2020-12-07,1133.6,1139.2,1122.4,1128,35590.8
2020-12-08,1136.8,1137.6,1086.4,1088.8,57969.85
2020-12-09,1076.8,1137.6,1067.2,1128,85878.7
2020-12-10,1135.2,1145.6,1107.2,1137.6,49399.1
2020-12-11,1164.8,1211.6,1148.8,1180.8,89179.6
2020-12-14,1141.6,1209.6,1131.82,1208.8,60432.6
2020-12-15,1180,1193.6,1150.4,1152,49644.25
2020-12-16,1150.4,1160,1112,1112,41979.05
2020-12-17,1116.8,1121.6,1088.8,1100,42397.25
2020-12-18,1107.2,1152,1106.4,1126.4,57894.5
2020-12-21,1231.2,1276,1184,1208,123055.1
2020-12-22,1194.4,1210.8,1180.8,1184.8,43107.65
2020-12-23,1162.4,1164,1117.6,1139.2,40345.05
2020-12-24,1123.2,1123.92,1105.6,1108,19801.2
2020-12-28,1089.6,1104,1084.8,1100,30981.6
2020-12-29,1084.8,1163.2,1084.8,1143.2,58711.75
2020-12-30,1136,1141.52,1096.8,1100,42339.7
2020-12-31,1100,1118,1079.2,1099.2,54597.8
2021-01-04,1099.2,1231.96,1098.4,1204,162704.75
2021-01-05,1224.8,1225.6,1146.4,1158.4,100691.15
2021-01-06,1144.8,1178.4,1083.2,1151.2,181578.2
2021-01-07,1099.2,1105.6,1080.8,1080.8,77144.25
2021-01-08,1075.2,1109.2,1064,1070.4,87313.35
2021-01-11,1111.2,1140,1093.6,1136,76804.95
2021-01-12,1110.4,1143.2,1094,1097.2,65008.35
2021-01-13,1096.8,1104.66,1071.2,1080,46636.95
2021-01-14,1072,1100,1058.58,1093.6,66909.85
2021-01-15,1109.6,1148,1093.6,1120.8,85817.95
2021-01-19,1092.8,1110.4,1083.2,1089.6,100564.3
2021-01-20,1075.2,1090.4,1062.4,1067.2,88908.65
2021-01-21,1068,1085.6,1058.4,1058.4,52938.75
2021-01-22,1086.4,1092,1061.2,1073.6,61138.35
2021-01-25,1084.8,1164.8,1076.8,1116.8,154602.7
2021-01-26,1098.4,1107.2,1077.6,1098.4,62978.05
2021-01-27,1157.6,1348,1155.2,1326.4,288007.2
2021-01-28,1268.8,1328,1234.4,1299.2,243777.85
2021-01-29,1329.6,1425.6,1257.6,1384,256476.5
2021-02-01,1315.2,1393.6,1284.4,1303.2,152601.7
2021-02-02,1240,1242.4,1178.4,1194.4,102280.7
2021-02-03,1164.8,1183.2,1128.8,1130.4,67878.75
2021-02-04,1106.4,1108.8,1080.8,1080.8,58992.1
2021-02-05,1076.8,1101.6,1076,1078,90757.7
2021-02-08,1073.6,1089.6,1069.6,1069.6,84098.85
2021-02-09,1084,1092.8,1061.6,1075.2,67159.7
2021-02-10,1068,1124,1065.6,1090.4,148717.8
2021-02-11,1079.2,1116.68,1065.6,1065.6,86836.55
2021-02-12,1076.8,1077.6,1028.8,1031.2,94915.75
2021-02-16,1036.8,1053.6,1021.68,1032.8,92168
2021-02-17,1057.6,1076,1016.8,1018.4,95265.3
2021-02-18,1050.4,1062,1016,1027.2,87571.45
2021-02-19,1016,1019.2,978.4,987.2,101387.3
2021-02-22,1023.2,1031.2,992.8,1028.8,79294.1
2021-02-23,1036.8,1087.2,985.6,986.4,131828.7
2021-02-24,1014.4,1024,945.6,948.8,102414.3
2021-02-25,968,1126.4,952.8,1096,298910.15
2021-02-26,1053.6,1132,1024.8,1044,240236.55
2021-03-01,987.2,987.2,959.2,964,116892.9
2021-03-02,973.6,984.8,960,980,96913.85
2021-03-03,973.6,1023.2,964.8,1023.2,129339.85
2021-03-04,1011.2,1112,988,1065.6,294001.75
2021-03-05,1026.4,1096.8,987.2,992,261283.4
2021-03-08,992.8,1016.8,971.2,1016,112303.7
2021-03-09,980,984.8,956,967.2,77342.05
2021-03-10,941.6,962.4,940.8,956,64952.5
2021-03-11,940,942.4,924.8,931.2,54324.5
2021-03-12,949.6,952,914.4,915.2,54068.3
2021-03-15,912,918.4,858.4,863.2,66821.55
2021-03-16,861.6,864,836.8,863.2,85244.35
2021-03-17,872,876,823.2,824,98691.45
2021-03-18,841.6,877.6,825.6,871.2,87298.75
2021-03-19,864.4,888,832,843.2,78165.5
2021-03-22,826.4,831.2,776,780,71411.9
2021-03-23,787.2,833.6,784.8,820,91619.45
2021-03-24,801.6,825.6,785.2,824.8,64062.85
2021-03-25,831.2,871.2,796,799.2,98883.1
2021-03-26,786.4,816.8,759.2,768,103944.5
2021-03-29,787.2,809.6,778.4,789.6,69466.6
2021-03-30,786.4,795.2,752,752.8,56207.75
2021-03-31,745.6,762.4,732.8,748,55265.3
2021-04-01,737.6,740.8,718.4,724.8,54111.15
